0,"가파르게 치솟던 물가, 꺾인 걸까? ""기름값 빼고는 여전""",SBS 뉴스,no date,https://news.google.com./articles/CAIiEHdNhVFQ1iqShy-cec_ktp4qGQgEKhAIACoHCAow_L3zCjDDytMCMLXrrgM?uo=CAUiOmh0dHBzOi8vbmV3cy5zYnMuY28ua3IvbmV3cy9lbmRQYWdlLmRvP25ld3NfaWQ9TjEwMDY4ODM2MzPSAQA&hl=ko&gl=KR&ceid=KR%3Ako
1,"1월 물가 3.6%↑, 넉달째 3%대…2월엔 기름값 더 오른다(종합2보)",연합뉴스,2022-02-04T08:00:00,https://news.google.com./articles/CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L0FLUjIwMjIwMjA0MDIwNTU0MDAy0gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9BS1IyMDIyMDIwNDAyMDU1NDAwMg?hl=ko&gl=KR&ceid=KR%3Ako
2,‘2591원 주유소’도 등장… 기름값 폭등에 물가 비상,국민일보,2022-02-28T08:00:00,https://news.google.com./articles/CBMiLmh0dHBzOi8vbS5rbWliLmNvLmtyL3ZpZXcuYXNwP2FyY2lkPTA5MjQyMzM2NDLSATJodHRwczovL20ua21pYi5jby5rci92aWV3X2FtcC5hc3A_YXJjaWQ9MDkyNDIzMzY0Mg?hl=ko&gl=KR&ceid=KR%3Ako
3,기름값이 끌어올린 물가…'유류세 카드'만으론 역부족,KBS뉴스,2022-03-04T08:00:00,https://news.google.com./articles/CBMiL2h0dHBzOi8vbmV3cy5rYnMuY28ua3IvbmV3cy92aWV3LmRvP25jZD01NDA5MTI00gEA?hl=ko&gl=KR&ceid=KR%3Ako
4,"[뉴스외전 경제 '쏙'] '우크라' 사태, 세계 경제 요동‥기름값·물가, 어디까지 오를까?",MBC뉴스,2022-03-04T08:00:00,https://news.google.com./articles/CBMiRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253MTQwMC9hcnRpY2xlLzYzNDcwMDNfMzU3MjIuaHRtbNIBRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253MTQwMC9hcnRpY2xlLzYzNDcwMDNfMzU3MjMuaHRtbA?hl=ko&gl=KR&ceid=KR%3Ako
5,"“기업도 물가 안정 협조하라”… ‘추경 중독’ 文정부, 인플레 기름 붓고 반성 없어 - 조선비즈",조선비즈,2022-03-04T08:00:00,https://news.google.com./articles/CBMiT2h0dHBzOi8vYml6LmNob3N1bi5jb20vcG9saWN5L3BvbGljeV9zdWIvMjAyMi8wMy8wNC81WFZGTENHSU81RUZWTFdMT1kyNVNJT0FXTS_SAV5odHRwczovL2Jpei5jaG9zdW4uY29tL3BvbGljeS9wb2xpY3lfc3ViLzIwMjIvMDMvMDQvNVhWRkxDR0lPNUVGVkxXTE9ZMjVTSU9BV00vP291dHB1dFR5cGU9YW1w?hl=ko&gl=KR&ceid=KR%3Ako
6,기름값 급등…소비자물가 상승률 4% '턱밑',SBS 뉴스,2022-03-04T19:51:00,https://news.google.com./articles/CAIiENuddJGXCzT2l8ynlUUDELwqGQgEKhAIACoHCAow_L3zCjDDytMCMO7Q9gY?uo=CAUiOmh0dHBzOi8vbmV3cy5zYnMuY28ua3IvbmV3cy9lbmRQYWdlLmRvP25ld3NfaWQ9TjEwMDY2NjQxMDHSAQA&hl=ko&gl=KR&ceid=KR%3Ako
7,소비자물가 상승률 4% '턱밑'…기름값 급등,SBS 뉴스,2022-03-05T08:00:00,https://news.google.com./articles/CAIiENGcPW19RlvvOLECLOEA4e8qGQgEKhAIACoHCAow_L3zCjDDytMCMO7Q9gY?uo=CAUiOmh0dHBzOi8vbmV3cy5zYnMuY28ua3IvbmV3cy9lbmRQYWdlLmRvP25ld3NfaWQ9TjEwMDY2NjQzNzjSAQA&hl=ko&gl=KR&ceid=KR%3Ako
8,"""기름값 때문에 어딜 갈 수가 없다""…전쟁만큼 무서운 `인플레 파도` 덮친 미국 [추적자 추기자]",매일경제,2022-03-12T08:00:00,https://news.google.com./articles/CBMiNWh0dHBzOi8vbS5tay5jby5rci9uZXdzL2J1c2luZXNzL3ZpZXcvMjAyMi8wMy8yMzA3OTEv0gE5aHR0cHM6Ly9tLm1rLmNvLmtyL25ld3MvYnVzaW5lc3Mvdmlldy1hbXAvMjAyMi8wMy8yMzA3OTEv?hl=ko&gl=KR&ceid=KR%3Ako
9,[윤석열 시대 개막] 우크라 사태로 치솟는 기름값·물가...첫 시험대 올라,아주경제,2022-03-14T07:00:00,https://news.google.com./articles/CAIiEBZyjBYzWSv9Yrw01Y8SenQqGAgEKg8IACoHCAowooqjAjD-pEAwgam4Bw?uo=CAUiLmh0dHBzOi8vd3d3LmFqdW5ld3MuY29tL3ZpZXcvMjAyMjAzMTMxMzU2NTIyMzLSAQA&hl=ko&gl=KR&ceid=KR%3Ako
10,"수입물가, 기름값 상승 원화 약세에 두 달 연속↑...9년 5개월 만 최고",매일경제,2022-03-15T07:00:00,https://news.google.com./articles/CAIiEPX1qfzUJrrBbOykqyNiEHQqGQgEKhAIACoHCAow2t-aCDDArqABMNST5AU?uo=CAUiNmh0dHBzOi8vd3d3Lm1rLmNvLmtyL25ld3MvZWNvbm9teS92aWV3LzIwMjIvMDMvMjM2Mzc2L9IBAA&hl=ko&gl=KR&ceid=KR%3Ako
11,"기름값, 얼마나 내려가나···“물가 안정 효과는 제한”",경향신문,2022-04-05T07:00:00,https://news.google.com./articles/CBMiLGh0dHBzOi8vbS5raGFuLmNvLmtyL2FydGljbGUvMjAyMjA0MDUxNTQ5MDAx0gEA?hl=ko&gl=KR&ceid=KR%3Ako
12,천정부지 기름값-외식비…제주 소비자물가 14년 만에 최고치,제주의소리,2022-04-05T07:00:00,https://news.google.com./articles/CBMiOmh0dHA6Ly93d3cuamVqdXNvcmkubmV0L25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz00MDEzMzTSAT1odHRwOi8vd3d3LmplanVzb3JpLm5ldC9uZXdzL2FydGljbGVWaWV3QW1wLmh0bWw_aWR4bm89NDAxMzM0?hl=ko&gl=KR&ceid=KR%3Ako
13,'거리두기 해제' 치솟는 물가 기름 붓나… 소비자물가 천정부지,강원도민일보,2022-04-16T07:00:00,https://news.google.com./articles/CBMiOGh0dHBzOi8vd3d3LmthZG8ubmV0L25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz0xMTIyMjQw0gEA?hl=ko&gl=KR&ceid=KR%3Ako
14,"""물가 겁나게 오르네""…기름값 등 3개월 연속 상승 `역대 최고`",매일경제,2022-04-21T07:00:00,https://news.google.com./articles/CAIiEE4A2ic_SG_5Bpm621cB7JUqGQgEKhAIACoHCAow2t-aCDDArqABMNST5AU?uo=CAUiNmh0dHBzOi8vd3d3Lm1rLmNvLmtyL25ld3MvZWNvbm9teS92aWV3LzIwMjIvMDQvMzU0NTUwL9IBAA&hl=ko&gl=KR&ceid=KR%3Ako
15,인도네시아발 팜유 대란 물가에 기름 붓나?,MBC뉴스,2022-04-25T07:00:00,https://news.google.com./articles/CBMiRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253ZGVzay9hcnRpY2xlLzYzNjI2ODZfMzU3NDQuaHRtbNIBRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253ZGVzay9hcnRpY2xlLzYzNjI2ODZfMzU3NDUuaHRtbA?hl=ko&gl=KR&ceid=KR%3Ako
16,"(물가 4% 시대②)""기름값은 그렇다해도 밀가루·식용유·깐마늘까지""…도미노 물가압력",뉴스토마토,2022-04-25T07:00:00,https://news.google.com./articles/CBMiM2h0dHBzOi8vd3d3Lm5ld3N0b21hdG8uY29tL1JlYWROZXdzLmFzcHg_bm89MTExODk4MdIBAA?hl=ko&gl=KR&ceid=KR%3Ako
17,"'미친 물가'에 기름붓는 高환율…""수출까지 손해봤다"", 왜?",머니투데이,2022-05-12T07:00:00,https://news.google.com./articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjIwNTExMTgxOTAwNzEzMzPSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIyMDUxMTE4MTkwMDcxMzMz?hl=ko&gl=KR&ceid=KR%3Ako
18,기름값·외식비가 밀어 올린 물가… 상승률 톱2는 제주·강원,서울신문,2022-05-19T07:00:00,https://news.google.com./articles/CAIiENxWWkxcJSRTZOTOJ3dImOcqGAgEKg8IACoHCAow7ar7AjCg5jowzPWlAQ?uo=CAUiO2h0dHBzOi8vd3d3LnNlb3VsLmNvLmtyL25ld3MvbmV3c1ZpZXcucGhwP2lkPTIwMjIwNTE5MDA4MDA20gEA&hl=ko&gl=KR&ceid=KR%3Ako
19,"[EBN 오늘(28일) 이슈 종합] 물가 5%대 진입하나, 천정부지로 치솟는 기름값 등",EBN뉴스센터,2022-05-28T07:00:00,https://news.google.com./articles/CBMiJWh0dHBzOi8vbS5lYm4uY28ua3IvbmV3cy92aWV3LzE1MzIyOTHSAQA?hl=ko&gl=KR&ceid=KR%3Ako
20,"EU, 러 원유 수입금지 착수… 한국 물가상승에 기름 부을 듯",동아일보,2022-06-01T07:00:00,https://news.google.com./articles/CBMiQWh0dHBzOi8vd3d3LmRvbmdhLmNvbS9uZXdzL0ludGVyL2FydGljbGUvYWxsLzIwMjIwNTMxLzExMzcyNTI5Ni8x0gE3aHR0cHM6Ly93d3cuZG9uZ2EuY29tL25ld3MvYW1wL2FsbC8yMDIyMDUzMS8xMTM3MjUyOTYvMQ?hl=ko&gl=KR&ceid=KR%3Ako
21,기름값 오르고 타이어·세차비도 인상…차 굴리는 비용 25.2%↑ - 조선비즈,조선비즈,2022-06-05T07:00:00,https://news.google.com./articles/CBMiTmh0dHBzOi8vYml6LmNob3N1bi5jb20vaW5kdXN0cnkvY29tcGFueS8yMDIyLzA2LzA1L1ZXR0xYVEcyQVZBUUJOS1RUQkU2VkZLQjZVL9IBXWh0dHBzOi8vYml6LmNob3N1bi5jb20vaW5kdXN0cnkvY29tcGFueS8yMDIyLzA2LzA1L1ZXR0xYVEcyQVZBUUJOS1RUQkU2VkZLQjZVLz9vdXRwdXRUeXBlPWFtcA?hl=ko&gl=KR&ceid=KR%3Ako
22,"우크라이나 전쟁 확전으로 치솟는 기름값 — 임금은 올리고, 유류세·공공요금은 내려야",노동자 연대,2022-06-07T07:26:12,https://news.google.com./articles/CAIiEIBkQUIqn_3BkXwf-WIsQ_AqGQgEKhAIACoHCAowmoOFCzDBkoIDMIWphQY?uo=CAUiIWh0dHBzOi8vd3NwYXBlci5vcmcvYXJ0aWNsZS8yNzg3OdIBAA&hl=ko&gl=KR&ceid=KR%3Ako
23,[사설] 지방정부도 물가 잡기에 총력전 펼쳐야,한라일보,2022-06-08T07:00:00,https://news.google.com./articles/CBMiOWh0dHA6Ly93d3cuaWhhbGxhLmNvbS9hcnRpY2xlLnBocD9haWQ9MTY1NDYxNDAwMDcyNzQ5ODA0M9IBAA?hl=ko&gl=KR&ceid=KR%3Ako
24,물가 밀어올리는 기름값…경제 성장에도 적신호,연합뉴스,2022-06-12T07:00:00,https://news.google.com./articles/CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L01ZSDIwMjIwNjEyMDEwNDAwMDM40gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9NWUgyMDIyMDYxMjAxMDQwMDAzOA?hl=ko&gl=KR&ceid=KR%3Ako
25,기름값·밭작물·공공요금 등 '들썩 들썩'…물가 6%대 치솟나,뉴스토마토,2022-06-13T07:00:00,https://news.google.com./articles/CBMiM2h0dHBzOi8vd3d3Lm5ld3N0b21hdG8uY29tL1JlYWROZXdzLmFzcHg_bm89MTEyODMyMNIBAA?hl=ko&gl=KR&ceid=KR%3Ako
26,기름값 급등에 OECD 물가상승률 9%… 외식물가 상승 1위는 치킨,서울신문,2022-06-13T07:00:00,https://news.google.com./articles/CAIiEHiTMr8lZ-YfOk4wjl5GT34qGAgEKg8IACoHCAow7ar7AjCg5jownPWlAQ?uo=CAUiO2h0dHBzOi8vd3d3LnNlb3VsLmNvLmtyL25ld3MvbmV3c1ZpZXcucGhwP2lkPTIwMjIwNjEzMDAyMDAy0gEA&hl=ko&gl=KR&ceid=KR%3Ako
27,"美소비자 역대급 비관론…""기름값도, 월세도 1년간 계속 오를 것""",머니투데이,2022-06-14T07:00:00,https://news.google.com./articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjIwNjE0MDk1MTM3MzI5OTXSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIyMDYxNDA5NTEzNzMyOTk1?hl=ko&gl=KR&ceid=KR%3Ako
28,"'기름값 등 물가 고공행진'...尹 대통령 “정부, 공급사이드 조치 다 취할 것”",위키리크스한국,2022-06-14T07:00:00,https://news.google.com./articles/CBMiP2h0dHBzOi8vd3d3Lndpa2lsZWFrcy1rci5vcmcvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTEyNzIwOdIBAA?hl=ko&gl=KR&ceid=KR%3Ako
29,기름값·밥상물가·이자폭탄 '3중고' ... 서민들 '깊은 한숨',Queen,2022-06-14T19:34:00,https://news.google.com./articles/CAIiEDvyPf8vf3beWFuKuOLzqSQqGQgEKhAIACoHCAowx9XdCjD4gtQBMJS4uQM?uo=CAUiOmh0dHBzOi8vd3d3LnF1ZWVuLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz0zNzcyMzXSAQA&hl=ko&gl=KR&ceid=KR%3Ako
30,[퍼펙트스톰 경고음]①대내외 리스크에 高물가…미친 기름값,뉴시스,2022-06-17T20:15:00,https://news.google.com./articles/CAIiEBI8DkMCyMWT5EKtIY4S4qkqGQgEKhAIACoHCAowl7jyCjCTjNECMJnmgwY?uo=CAUiQWh0dHBzOi8vbW9iaWxlLm5ld3Npcy5jb20vdmlldy5odG1sP2FyX2lkPU5JU1gyMDIyMDYxN18wMDAxOTExNzY10gEA&hl=ko&gl=KR&ceid=KR%3Ako
31,"""기름값 영화비 안 오른 게 없네""…물가폭등에 소비자들 `한숨`",매일경제,2022-06-23T07:00:00,https://news.google.com./articles/CAIiEBIzg6CcTd69mt5eU8ZqjPIqGQgEKhAIACoHCAow2t-aCDDArqABMNST5AU?uo=CAUiNmh0dHBzOi8vd3d3Lm1rLmNvLmtyL25ld3MvZWNvbm9teS92aWV3LzIwMjIvMDYvNTQ4NzkwL9IBAA&hl=ko&gl=KR&ceid=KR%3Ako
32,'블랙박스' 같은 중국 물가지수,한국경제,2022-06-27T08:29:42,https://news.google.com./articles/CAIiENVJvHYxl7hsDlUG3AnIk_sqGQgEKhAIACoHCAow0__cCjDUitABMMXcrgY?uo=CAUiNmh0dHBzOi8vd3d3Lmhhbmt5dW5nLmNvbS9vcGluaW9uL2FydGljbGUvMjAyMjA2Mjc5OTA5MdIBAA&hl=ko&gl=KR&ceid=KR%3Ako
33,최저임금 6년간 48% 올라…'임금發 인플레'에 기름 부었다,한국경제,2022-06-30T08:21:49,https://news.google.com./articles/CAIiEMcgxzTUINBEPN_S6Pa4y8sqGQgEKhAIACoHCAow0__cCjDUitABMMXcrgY?uo=CAUiNmh0dHBzOi8vd3d3Lmhhbmt5dW5nLmNvbS9zb2NpZXR5L2FydGljbGUvMjAyMjA2MzA4NjU2MdIBAA&hl=ko&gl=KR&ceid=KR%3Ako
34,기름값 상승세 진화됐지만…여름물가 정점 찍나,인천일보,2022-07-03T07:00:00,https://news.google.com./articles/CBMiPmh0dHA6Ly93d3cuaW5jaGVvbmlsYm8uY29tL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz0xMTUxMjE10gEA?hl=ko&gl=KR&ceid=KR%3Ako
35,"물가상승률 6%, 24년 만에 처음 본 숫자",MBC뉴스,2022-07-05T07:00:00,https://news.google.com./articles/CBMiRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253ZGVzay9hcnRpY2xlLzYzODUyNDhfMzU3NDQuaHRtbNIBRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253ZGVzay9hcnRpY2xlLzYzODUyNDhfMzU3NDUuaHRtbA?hl=ko&gl=KR&ceid=KR%3Ako
36,기름값 인하에 4조원 썼지만…물가 0.56%p 낮췄을 뿐,한겨레,2022-07-09T07:00:00,https://news.google.com./articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9lY29ub215L2Vjb25vbXlfZ2VuZXJhbC8xMDUwMjY5Lmh0bWzSAQA?hl=ko&gl=KR&ceid=KR%3Ako
37,"인플레에 실질 수입 줄어든 미국인들, 기름값 지출부터 줄였다 - 조선비즈",조선비즈,2022-07-18T07:00:00,https://news.google.com./articles/CBMiYWh0dHBzOi8vYml6LmNob3N1bi5jb20vaW50ZXJuYXRpb25hbC9pbnRlcm5hdGlvbmFsX2Vjb25vbXkvMjAyMi8wNy8xOC9CSjc1MklVM0haSEEzSk9HRktaV0o3WjVPTS_SAXBodHRwczovL2Jpei5jaG9zdW4uY29tL2ludGVybmF0aW9uYWwvaW50ZXJuYXRpb25hbF9lY29ub215LzIwMjIvMDcvMTgvQko3NTJJVTNIWkhBM0pPR0ZLWldKN1o1T00vP291dHB1dFR5cGU9YW1w?hl=ko&gl=KR&ceid=KR%3Ako
38,"파나마 정부, '물가 상승 항의' 시위대와 기름값 추가 인하 합의",한국경제,2022-07-19T07:00:00,https://news.google.com./articles/CAIiENx0n0SSpzp5nuRWEFtL6_4qGQgEKhAIACoHCAow0__cCjDUitABMKO_jQY?uo=CAUiPGh0dHBzOi8vd3d3Lmhhbmt5dW5nLmNvbS9pbnRlcm5hdGlvbmFsL2FydGljbGUvMjAyMjA3MTk2OTcyWdIBAA&hl=ko&gl=KR&ceid=KR%3Ako
39,"물가 인상: 영국, 물가 폭탄에 옷도 안 산다…생활비, 왜 계속 오르는 걸까",BBC News 코리아,2022-07-22T07:00:00,https://news.google.com./articles/CBMiKGh0dHBzOi8vd3d3LmJiYy5jb20va29yZWFuL25ld3MtNjIyNjc5NTjSASxodHRwczovL3d3dy5iYmMuY29tL2tvcmVhbi9uZXdzLTYyMjY3OTU4LmFtcA?hl=ko&gl=KR&ceid=KR%3Ako
40,"식료품, 기름값 오르면 대통령 지지율 하락한다…'비상' 거린 대통령실 [나기자의 데이터로 세상읽기]",매일경제,2022-07-23T07:00:00,https://news.google.com./articles/CBMiP2h0dHBzOi8vd3d3Lm1rLmNvLmtyL3ByZW1pdW0vc3BlY2lhbC1yZXBvcnQvdmlldy8yMDIyLzA3LzMyMjE5L9IBQWh0dHBzOi8vbS5tay5jby5rci9wcmVtaXVtL3NwZWNpYWwtcmVwb3J0L3ZpZXctYW1wLzIwMjIvMDcvMzIyMTkv?hl=ko&gl=KR&ceid=KR%3Ako
41,"""기름값 이어 곡물값도 뚝""…그래도 올해 물가는 24년래 최고",머니투데이,2022-08-02T07:00:00,https://news.google.com./articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjIwODAyMTUwNzI3MTQwNzDSAQA?hl=ko&gl=KR&ceid=KR%3Ako
42,"미국 7월 물가 8.5% 올라‥""인플레 둔화 조짐""",MBC뉴스,2022-08-11T07:00:00,https://news.google.com./articles/CBMiRmh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253dG9kYXkvYXJ0aWNsZS82Mzk3MTUyXzM1NzUyLmh0bWzSAUZodHRwczovL2ltbmV3cy5pbWJjLmNvbS9yZXBsYXkvMjAyMi9ud3RvZGF5L2FydGljbGUvNjM5NzE1Ml8zNTc1My5odG1s?hl=ko&gl=KR&ceid=KR%3Ako
43,치솟는 밥상 물가 ‘각자도생’ 살림법이 필요하다,경향신문,2022-08-20T07:00:00,https://news.google.com./articles/CBMiPmh0dHBzOi8vbS5raGFuLmNvLmtyL2xpZmUvbGlmZS1nZW5lcmFsL2FydGljbGUvMjAyMjA4MjAwODAwMDMx0gFCaHR0cHM6Ly9tLmtoYW4uY28ua3IvbGlmZS9saWZlLWdlbmVyYWwvYXJ0aWNsZS8yMDIyMDgyMDA4MDAwMzEvYW1w?hl=ko&gl=KR&ceid=KR%3Ako
44,"원달러 환율 1,340원 육박, 수입물가 떨어지나 했더니",MBC뉴스,2022-08-22T07:00:00,https://news.google.com./articles/CBMiRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIyL253ZGVzay9hcnRpY2xlLzY0MDA1NTVfMzU3NDQuaHRtbNIBAA?hl=ko&gl=KR&ceid=KR%3Ako
45,전국 평균치 웃도는 제주 물가... 1년째 오름세,한라일보,2022-08-22T07:00:00,https://news.google.com./articles/CBMiOWh0dHA6Ly93d3cuaWhhbGxhLmNvbS9hcnRpY2xlLnBocD9haWQ9MTY2MTE1NTM0NTczMTAwNDAxMNIBAA?hl=ko&gl=KR&ceid=KR%3Ako
46,'고물가 슬슬 잡히나'…8월 기대인플레 소폭 하락,SBS 뉴스,2022-08-23T07:00:00,https://news.google.com./articles/CAIiELE3vtZ7gIA3gpy-VcRg9xkqGQgEKhAIACoHCAow_L3zCjDDytMCMLXrrgM?uo=CAUiOmh0dHBzOi8vbmV3cy5zYnMuY28ua3IvbmV3cy9lbmRQYWdlLmRvP25ld3NfaWQ9TjEwMDY4NjkxNjTSAQA&hl=ko&gl=KR&ceid=KR%3Ako
